100000000, 1, 3.1415926535904264, 18.2300
100000000, 2, 3.1415926535900223, 10.7002
100000000, 3, 3.1415926535901537, 8.2637
100000000, 4, 3.1415926535902168, 6.7223
100000000, 5, 3.1415926535896439, 5.7327
100000000, 6, 3.1415926535896723, 5.1013
100000000, 7, 3.1415926535896643, 4.6658
100000000, 8, 3.1415926535896137, 4.5139
100000000, 9, 3.1415926535897531, 4.2168
100000000, 10, 3.1415926535897452, 4.2593
100000000, 11, 3.1415926535897376, 3.9495
100000000, 12, 3.1415926535897389, 3.8552
100000000, 13, 3.1415926535897492, 3.6691
100000000, 14, 3.1415926535897487, 3.7210
100000000, 15, 3.1415926535897460, 3.5781
100000000, 16, 3.1415926535897749, 3.4863
100000000, 17, 3.1415926535897309, 3.4517
100000000, 18, 3.1415926535897443, 3.2971
100000000, 19, 3.1415926535897452, 3.3182
100000000, 20, 3.1415926535897505, 4.5421
100000000, 21, 3.1415926535897531, 3.0707
100000000, 22, 3.1415926535897594, 3.1695
100000000, 23, 3.1415926535897594, 3.5600
100000000, 24, 3.1415926535897540, 2.9548
100000000, 25, 3.1415926535897514, 3.0091
100000000, 26, 3.1415926535897531, 2.9263
100000000, 27, 3.1415926535897505, 3.7281
100000000, 28, 3.1415926535897492, 3.7466
100000000, 29, 3.1415926535897540, 2.9125
100000000, 30, 3.1415926535897603, 2.9413
100000000, 31, 3.1415926535897682, 2.9604
