100000000, 1, 3.1415926535904264, 18.1150
100000000, 2, 3.1415926535900223, 10.9771
100000000, 3, 3.1415926535901537, 8.3893
100000000, 4, 3.1415926535902168, 37.5570
100000000, 5, 3.1415926535896439, 30.3970
100000000, 6, 3.1415926535896723, 25.6867
100000000, 7, 3.1415926535896643, 22.3602
100000000, 8, 3.1415926535896137, 19.8620
100000000, 9, 3.1415926535897531, 17.9271
100000000, 10, 3.1415926535897452, 16.4172
100000000, 11, 3.1415926535897376, 15.0920
100000000, 12, 3.1415926535897389, 14.0662
100000000, 13, 3.1415926535897492, 13.1600
100000000, 14, 3.1415926535897487, 12.3580
100000000, 15, 3.1415926535897460, 11.7469
100000000, 16, 3.1415926535897749, 11.1965
100000000, 17, 3.1415926535897309, 10.6086
100000000, 18, 3.1415926535897443, 10.1572
100000000, 19, 3.1415926535897452, 9.7807
100000000, 20, 3.1415926535897505, 10.1944
100000000, 21, 3.1415926535897531, 9.7904
100000000, 22, 3.1415926535897594, 9.4092
100000000, 23, 3.1415926535897594, 10.4564
100000000, 24, 3.1415926535897540, 9.1567
100000000, 25, 3.1415926535897514, 8.8317
100000000, 26, 3.1415926535897531, 8.6271
100000000, 27, 3.1415926535897505, 8.4462
100000000, 28, 3.1415926535897492, 8.2769
100000000, 29, 3.1415926535897540, 7.9819
100000000, 30, 3.1415926535897603, 7.8841
100000000, 31, 3.1415926535897682, 7.7526
100000000, 32, 3.1415926535897736, 7.8526
